participant,block,trial,resp,RT,f,eq
LN,3,65,0,0.252,1489.42308164,-2.70216653
LN,3,65,0,0.252,1824.83876082,-8.16564397
LN,3,65,0,0.252,2211.63951892,0.65076101
LN,3,65,0,0.252,2657.69745762,3.20189854
LN,3,65,0,0.252,3172.09067045,1.55128956
LN,3,65,0,0.252,3765.28799853,-4.39637541
LN,3,65,0,0.252,4449.36209061,-3.86479098
LN,3,65,0,0.252,5238.23510351,1.46421953
LN,3,65,0,0.252,6147.96204348,-1.95943336
LN,3,65,0,0.252,7197.05751481,9.44002598
LN,3,65,0,0.252,8406.87252591,-1.31527163
LN,3,65,0,0.252,9802.02902128,5.62802232
LN,3,65,0,0.252,11410.92098301,-0.75802146
LN,3,65,0,0.252,13266.29230024,-0.92622538
LN,3,65,0,0.252,15405.90316702,-2.74889989
LN,3,65,0,0.252,17873.29857123,2.94287335
LN,3,65,0,0.252,20718.69451459,-1.68155157
LN,3,65,0,0.252,24000,1.01517341
LN,3,66,1,0.343,0,9.88974798
LN,3,66,1,0.343,107.23874129,3.2834324
LN,3,66,1,0.343,230.90626491,11.70514669
LN,3,66,1,0.343,373.51943078,-0.67800602
LN,3,66,1,0.343,537.98067721,-10.12587622
LN,3,66,1,0.343,727.63709087,-2.0918155
LN,3,66,1,0.343,946.34852608,2.31468143
LN,3,66,1,0.343,1198.56615988,0.8546388
LN,3,66,1,0.343,1489.42308164,0.19968263
LN,3,66,1,0.343,1824.83876082,-10.86747919
LN,3,66,1,0.343,2211.63951892,2.9952605
LN,3,66,1,0.343,2657.69745762,3.89314384
LN,3,66,1,0.343,3172.09067045,-1.79298777
LN,3,66,1,0.343,3765.28799853,9.49788374
LN,3,66,1,0.343,4449.36209061,2.08436514
LN,3,66,1,0.343,5238.23510351,-2.4374415
LN,3,66,1,0.343,6147.96204348,-1.76443061
LN,3,66,1,0.343,7197.05751481,-2.83048268
LN,3,66,1,0.343,8406.87252591,-4.71178119
LN,3,66,1,0.343,9802.02902128,-4.72744632
LN,3,66,1,0.343,11410.92098301,6.72707867
LN,3,66,1,0.343,13266.29230024,-11.02317912
LN,3,66,1,0.343,15405.90316702,-7.57377627
LN,3,66,1,0.343,17873.29857123,-6.97746334
LN,3,66,1,0.343,20718.69451459,-3.7182434
LN,3,66,1,0.343,24000,-0.4994737
LN,3,66,0,0.343,0,-4.82078598
LN,3,66,0,0.343,107.23874129,3.90433426
LN,3,66,0,0.343,230.90626491,-4.80027552
LN,3,66,0,0.343,373.51943078,-6.264783
LN,3,66,0,0.343,537.98067721,-4.37015341
LN,3,66,0,0.343,727.63709087,-5.67794125
LN,3,66,0,0.343,946.34852608,-8.87711182
LN,3,66,0,0.343,1198.56615988,1.42189268
LN,3,66,0,0.343,1489.42308164,0.87589961
LN,3,66,0,0.343,1824.83876082,-6.62638597
LN,3,66,0,0.343,2211.63951892,-2.63547702
LN,3,66,0,0.343,2657.69745762,-12.30162494
LN,3,66,0,0.343,3172.09067045,9.35598752
LN,3,66,0,0.343,3765.28799853,6.98351991
LN,3,66,0,0.343,4449.36209061,-3.09638757
LN,3,66,0,0.343,5238.23510351,-0.49102713
LN,3,66,0,0.343,6147.96204348,8.09993749
LN,3,66,0,0.343,7197.05751481,12.05212863
LN,3,66,0,0.343,8406.87252591,-0.71559754
LN,3,66,0,0.343,9802.02902128,1.0374582
LN,3,66,0,0.343,11410.92098301,3.54575776
LN,3,66,0,0.343,13266.29230024,-1.65264513
LN,3,66,0,0.343,15405.90316702,2.91639819
LN,3,66,0,0.343,17873.29857123,-1.82218633
LN,3,66,0,0.343,20718.69451459,-6.79795948
LN,3,66,0,0.343,24000,-3.22183411
LN,3,67,1,0.313,0,-1.10218884
LN,3,67,1,0.313,107.23874129,4.46792327
LN,3,67,1,0.313,230.90626491,2.24631618
LN,3,67,1,0.313,373.51943078,2.4861029
LN,3,67,1,0.313,537.98067721,9.99573848
LN,3,67,1,0.313,727.63709087,-0.8532748
LN,3,67,1,0.313,946.34852608,1.86096611
LN,3,67,1,0.313,1198.56615988,3.58998255
LN,3,67,1,0.313,1489.42308164,5.31286501
LN,3,67,1,0.313,1824.83876082,-2.73811157
LN,3,67,1,0.313,2211.63951892,7.26114135
LN,3,67,1,0.313,2657.69745762,7.90996304
LN,3,67,1,0.313,3172.09067045,-5.96266677
LN,3,67,1,0.313,3765.28799853,5.17751378
LN,3,67,1,0.313,4449.36209061,-2.59208489
LN,3,67,1,0.313,5238.23510351,-1.09301834
LN,3,67,1,0.313,6147.96204348,1.44952066
LN,3,67,1,0.313,7197.05751481,-4.41908334
LN,3,67,1,0.313,8406.87252591,6.39555406
LN,3,67,1,0.313,9802.02902128,-8.4718856
LN,3,67,1,0.313,11410.92098301,7.43278108
LN,3,67,1,0.313,13266.29230024,9.75071359
LN,3,67,1,0.313,15405.90316702,3.39980642
LN,3,67,1,0.313,17873.29857123,-6.47956833
LN,3,67,1,0.313,20718.69451459,-1.42905555
LN,3,67,1,0.313,24000,-0.13091519
LN,3,67,0,0.313,0,0.20635825
LN,3,67,0,0.313,107.23874129,-7.56341406
LN,3,67,0,0.313,230.90626491,-8.76426488
LN,3,67,0,0.313,373.51943078,-4.79525154
LN,3,67,0,0.313,537.98067721,4.45744978
LN,3,67,0,0.313,727.63709087,-3.12574938
LN,3,67,0,0.313,946.34852608,1.21205345
LN,3,67,0,0.313,1198.56615988,-7.80190533
LN,3,67,0,0.313,1489.42308164,10.2260901
LN,3,67,0,0.313,1824.83876082,1.25617377
LN,3,67,0,0.313,2211.63951892,3.229614
LN,3,67,0,0.313,2657.69745762,-10.01960247
LN,3,67,0,0.313,3172.09067045,-0.17241815
LN,3,67,0,0.313,3765.28799853,-4.58976098
LN,3,67,0,0.313,4449.36209061,-1.49218505
LN,3,67,0,0.313,5238.23510351,0.15443472
LN,3,67,0,0.313,6147.96204348,-8.32852176
LN,3,67,0,0.313,7197.05751481,-0.14538773
LN,3,67,0,0.313,8406.87252591,-0.9223817
LN,3,67,0,0.313,9802.02902128,0.68966549
LN,3,67,0,0.313,11410.92098301,-4.39483155
LN,3,67,0,0.313,13266.29230024,2.12705357
LN,3,67,0,0.313,15405.90316702,-0.71467398
LN,3,67,0,0.313,17873.29857123,-3.56071481
LN,3,67,0,0.313,20718.69451459,0.24805372
LN,3,67,0,0.313,24000,-6.05759125
LN,3,68,0,0.064,0,3.11700742
LN,3,68,0,0.064,107.23874129,-5.33545156
LN,3,68,0,0.064,230.90626491,0.20137542
LN,3,68,0,0.064,373.51943078,-3.79048495
LN,3,68,0,0.064,537.98067721,-5.75922243
LN,3,68,0,0.064,727.63709087,0.81582688
LN,3,68,0,0.064,946.34852608,0.45465508
LN,3,68,0,0.064,1198.56615988,-0.11049573
LN,3,68,0,0.064,1489.42308164,-2.62994268
LN,3,68,0,0.064,1824.83876082,-5.14004339
LN,3,68,0,0.064,2211.63951892,3.18606854
LN,3,68,0,0.064,2657.69745762,5.1005378
LN,3,68,0,0.064,3172.09067045,1.10810451
LN,3,68,0,0.064,3765.28799853,1.28449293
LN,3,68,0,0.064,4449.36209061,6.0048874
LN,3,68,0,0.064,5238.23510351,-4.1933135
LN,3,68,0,0.064,6147.96204348,-5.01114487
LN,3,68,0,0.064,7197.05751481,2.97824856
LN,3,68,0,0.064,8406.87252591,-3.18372771
LN,3,68,0,0.064,9802.02902128,3.63149031
LN,3,68,0,0.064,11410.92098301,-4.36905623
LN,3,68,0,0.064,13266.29230024,1.22548099
LN,3,68,0,0.064,15405.90316702,-9.39026351
LN,3,68,0,0.064,17873.29857123,3.80789749
LN,3,68,0,0.064,20718.69451459,-5.50500331
LN,3,68,0,0.064,24000,-5.49304003
LN,3,68,1,0.064,0,7.90357937
LN,3,68,1,0.064,107.23874129,-3.3389292
LN,3,68,1,0.064,230.90626491,2.73938373
LN,3,68,1,0.064,373.51943078,0.22536984
LN,3,68,1,0.064,537.98067721,3.60404684
LN,3,68,1,0.064,727.63709087,0.27600671
LN,3,68,1,0.064,946.34852608,-7.04594308
LN,3,68,1,0.064,1198.56615988,-5.73134176
LN,3,68,1,0.064,1489.42308164,0.15517988
LN,3,68,1,0.064,1824.83876082,6.96921818
LN,3,68,1,0.064,2211.63951892,-8.01598823
LN,3,68,1,0.064,2657.69745762,-10.83747215
LN,3,68,1,0.064,3172.09067045,-2.17636254
LN,3,68,1,0.064,3765.28799853,3.47465379
LN,3,68,1,0.064,4449.36209061,-7.00595922
LN,3,68,1,0.064,5238.23510351,2.51228581
LN,3,68,1,0.064,6147.96204348,-2.4610739
LN,3,68,1,0.064,7197.05751481,2.88198793
LN,3,68,1,0.064,8406.87252591,7.06167358
LN,3,68,1,0.064,9802.02902128,-0.78048715
LN,3,68,1,0.064,11410.92098301,-6.43214729
LN,3,68,1,0.064,13266.29230024,-2.51684126
LN,3,68,1,0.064,15405.90316702,4.99686006
LN,3,68,1,0.064,17873.29857123,4.09774278
LN,3,68,1,0.064,20718.69451459,-2.67326486
LN,3,68,1,0.064,24000,3.74221376
LN,3,69,1,0.127,0,5.91959947
LN,3,69,1,0.127,107.23874129,-3.52722634
LN,3,69,1,0.127,230.90626491,-0.47314515
LN,3,69,1,0.127,373.51943078,-3.34926738
LN,3,69,1,0.127,537.98067721,4.3138475
LN,3,69,1,0.127,727.63709087,4.4883563
LN,3,69,1,0.127,946.34852608,-11.24980374
LN,3,69,1,0.127,1198.56615988,-3.03878038
LN,3,69,1,0.127,1489.42308164,1.83430832
LN,3,69,1,0.127,1824.83876082,-2.3820299
LN,3,69,1,0.127,2211.63951892,-5.87651407
LN,3,69,1,0.127,2657.69745762,4.44320426
LN,3,69,1,0.127,3172.09067045,-4.20783958
LN,3,69,1,0.127,3765.28799853,-0.57496806
LN,3,69,1,0.127,4449.36209061,-3.78117491
LN,3,69,1,0.127,5238.23510351,-2.20872972
LN,3,69,1,0.127,6147.96204348,10.36831025
LN,3,69,1,0.127,7197.05751481,2.61683175
LN,3,69,1,0.127,8406.87252591,-3.86752603
LN,3,69,1,0.127,9802.02902128,-2.50874776
LN,3,69,1,0.127,11410.92098301,3.64425289
LN,3,69,1,0.127,13266.29230024,7.58784295
LN,3,69,1,0.127,15405.90316702,6.62501705
LN,3,69,1,0.127,17873.29857123,-3.97004567
LN,3,69,1,0.127,20718.69451459,-4.11040797
LN,3,69,1,0.127,24000,3.90398604
LN,3,69,0,0.127,0,7.90921709
LN,3,69,0,0.127,107.23874129,1.18906111
LN,3,69,0,0.127,230.90626491,-1.48164215
LN,3,69,0,0.127,373.51943078,11.43013973
LN,3,69,0,0.127,537.98067721,5.58488726
LN,3,69,0,0.127,727.63709087,-5.69003287
LN,3,69,0,0.127,946.34852608,-2.38662899
LN,3,69,0,0.127,1198.56615988,-1.81576978
LN,3,69,0,0.127,1489.42308164,5.50859958
LN,3,69,0,0.127,1824.83876082,-1.46221529
LN,3,69,0,0.127,2211.63951892,-1.77328188
LN,3,69,0,0.127,2657.69745762,-3.10003351
LN,3,69,0,0.127,3172.09067045,1.14385521
LN,3,69,0,0.127,3765.28799853,-9.69127577
LN,3,69,0,0.127,4449.36209061,-0.90529915
LN,3,69,0,0.127,5238.23510351,-1.08121717
LN,3,69,0,0.127,6147.96204348,3.02122049
LN,3,69,0,0.127,7197.05751481,3.72839307
LN,3,69,0,0.127,8406.87252591,-1.27052526
LN,3,69,0,0.127,9802.02902128,-3.25416642
LN,3,69,0,0.127,11410.92098301,9.73597848
LN,3,69,0,0.127,13266.29230024,-3.30255489
LN,3,69,0,0.127,15405.90316702,-3.38974613
LN,3,69,0,0.127,17873.29857123,3.31064709
LN,3,69,0,0.127,20718.69451459,-5.6117895
LN,3,69,0,0.127,24000,1.1527653
LN,3,70,1,0.126,0,1.38705641
LN,3,70,1,0.126,107.23874129,3.56075022
LN,3,70,1,0.126,230.90626491,-4.70543486
LN,3,70,1,0.126,373.51943078,-1.80612625
LN,3,70,1,0.126,537.98067721,0.07096366
LN,3,70,1,0.126,727.63709087,-10.04797357
LN,3,70,1,0.126,946.34852608,-4.6685843
LN,3,70,1,0.126,1198.56615988,1.76545987
LN,3,70,1,0.126,1489.42308164,0.56694611
LN,3,70,1,0.126,1824.83876082,4.33766421
LN,3,70,1,0.126,2211.63951892,1.77678637
LN,3,70,1,0.126,2657.69745762,1.70648113
LN,3,70,1,0.126,3172.09067045,-3.68266552
LN,3,70,1,0.126,3765.28799853,-7.13823172
LN,3,70,1,0.126,4449.36209061,8.23586047
LN,3,70,1,0.126,5238.23510351,1.13807102
LN,3,70,1,0.126,6147.96204348,-3.90833244
LN,3,70,1,0.126,7197.05751481,-1.35952751
LN,3,70,1,0.126,8406.87252591,-4.41732507
LN,3,70,1,0.126,9802.02902128,3.28495066
LN,3,70,1,0.126,11410.92098301,1.47006809
LN,3,70,1,0.126,13266.29230024,-1.81091271
LN,3,70,1,0.126,15405.90316702,-1.91249943
LN,3,70,1,0.126,17873.29857123,5.04983513
LN,3,70,1,0.126,20718.69451459,-2.94844389
LN,3,70,1,0.126,24000,-1.23587556
LN,3,70,0,0.126,0,-4.34536093
LN,3,70,0,0.126,107.23874129,0.44196723
LN,3,70,0,0.126,230.90626491,-0.84301318
LN,3,70,0,0.126,373.51943078,2.16589343
LN,3,70,0,0.126,537.98067721,1.31100995
LN,3,70,0,0.126,727.63709087,3.56773062
LN,3,70,0,0.126,946.34852608,4.71170091
LN,3,70,0,0.126,1198.56615988,5.26124479
LN,3,70,0,0.126,1489.42308164,8.02468159
LN,3,70,0,0.126,1824.83876082,-0.67939345
LN,3,70,0,0.126,2211.63951892,-2.16584756
LN,3,70,0,0.126,2657.69745762,0.31432325
LN,3,70,0,0.126,3172.09067045,-0.64044328
LN,3,70,0,0.126,3765.28799853,-1.06787154
LN,3,70,0,0.126,4449.36209061,7.39025783
LN,3,70,0,0.126,5238.23510351,-2.11740041
LN,3,70,0,0.126,6147.96204348,6.49672111
LN,3,70,0,0.126,7197.05751481,-1.33137742
LN,3,70,0,0.126,8406.87252591,-1.09282304
LN,3,70,0,0.126,9802.02902128,-2.50586225
LN,3,70,0,0.126,11410.92098301,-1.05734682
LN,3,70,0,0.126,13266.29230024,3.45818482
LN,3,70,0,0.126,15405.90316702,-6.63246846
LN,3,70,0,0.126,17873.29857123,-2.86410883
LN,3,70,0,0.126,20718.69451459,1.37370156
LN,3,70,0,0.126,24000,2.37337694
LN,3,71,1,0.217,0,-3.46425686
LN,3,71,1,0.217,107.23874129,-6.40503754
LN,3,71,1,0.217,230.90626491,0.74409274
LN,3,71,1,0.217,373.51943078,6.56070476
LN,3,71,1,0.217,537.98067721,-3.10872846
LN,3,71,1,0.217,727.63709087,-0.59121706
LN,3,71,1,0.217,946.34852608,9.38888499
LN,3,71,1,0.217,1198.56615988,2.4018056
LN,3,71,1,0.217,1489.42308164,0.08225657
LN,3,71,1,0.217,1824.83876082,4.88177156
LN,3,71,1,0.217,2211.63951892,-4.32495108
LN,3,71,1,0.217,2657.69745762,6.85895184
LN,3,71,1,0.217,3172.09067045,-8.56111656
LN,3,71,1,0.217,3765.28799853,-4.34413322
LN,3,71,1,0.217,4449.36209061,5.02314402
LN,3,71,1,0.217,5238.23510351,-3.40240353
LN,3,71,1,0.217,6147.96204348,-6.78017937
LN,3,71,1,0.217,7197.05751481,1.76902955
LN,3,71,1,0.217,8406.87252591,3.05553432
LN,3,71,1,0.217,9802.02902128,-1.7704043
LN,3,71,1,0.217,11410.92098301,-3.62195939
LN,3,71,1,0.217,13266.29230024,-9.43812122
LN,3,71,1,0.217,15405.90316702,-8.23563492
LN,3,71,1,0.217,17873.29857123,1.73532574
LN,3,71,1,0.217,20718.69451459,8.72408818
LN,3,71,1,0.217,24000,-5.31694424
LN,3,71,0,0.217,0,-0.98738582
LN,3,71,0,0.217,107.23874129,-1.84627756
LN,3,71,0,0.217,230.90626491,-5.1647461
LN,3,71,0,0.217,373.51943078,1.53147773
LN,3,71,0,0.217,537.98067721,-1.91809925
LN,3,71,0,0.217,727.63709087,-1.5693014
LN,3,71,0,0.217,946.34852608,5.09191308
LN,3,71,0,0.217,1198.56615988,-5.11462542
LN,3,71,0,0.217,1489.42308164,-7.40782228
LN,3,71,0,0.217,1824.83876082,-2.38594117
LN,3,71,0,0.217,2211.63951892,-3.52051079
LN,3,71,0,0.217,2657.69745762,6.88348971
LN,3,71,0,0.217,3172.09067045,7.09911332
LN,3,71,0,0.217,3765.28799853,9.24960585
LN,3,71,0,0.217,4449.36209061,3.42547926
LN,3,71,0,0.217,5238.23510351,-0.13891097
LN,3,71,0,0.217,6147.96204348,-2.13221143
LN,3,71,0,0.217,7197.05751481,0.75292037
LN,3,71,0,0.217,8406.87252591,-0.38054503
LN,3,71,0,0.217,9802.02902128,6.52807321
LN,3,71,0,0.217,11410.92098301,2.02061972
LN,3,71,0,0.217,13266.29230024,-8.35086477
LN,3,71,0,0.217,15405.90316702,-1.16360395
LN,3,71,0,0.217,17873.29857123,-1.15593604
LN,3,71,0,0.217,20718.69451459,2.49730429
LN,3,71,0,0.217,24000,-3.24800336
LN,3,72,1,0.181,0,-1.70591787
LN,3,72,1,0.181,107.23874129,-2.48292097
LN,3,72,1,0.181,230.90626491,0.64194869
LN,3,72,1,0.181,373.51943078,2.95056677
LN,3,72,1,0.181,537.98067721,-4.02669406
LN,3,72,1,0.181,727.63709087,-7.72236301
LN,3,72,1,0.181,946.34852608,-4.19431396
LN,3,72,1,0.181,1198.56615988,7.67341995
LN,3,72,1,0.181,1489.42308164,-7.65096271
LN,3,72,1,0.181,1824.83876082,6.3968151
LN,3,72,1,0.181,2211.63951892,6.27453531
LN,3,72,1,0.181,2657.69745762,5.0386205
LN,3,72,1,0.181,3172.09067045,-8.68946349
LN,3,72,1,0.181,3765.28799853,0.40536824
LN,3,72,1,0.181,4449.36209061,1.70337252
LN,3,72,1,0.181,5238.23510351,0.5862042
LN,3,72,1,0.181,6147.96204348,-6.05798746
LN,3,72,1,0.181,7197.05751481,6.23158505
LN,3,72,1,0.181,8406.87252591,-3.91647379
LN,3,72,1,0.181,9802.02902128,-10.25227484
LN,3,72,1,0.181,11410.92098301,-0.39386221
LN,3,72,1,0.181,13266.29230024,9.59223479
LN,3,72,1,0.181,15405.90316702,5.06160605
LN,3,72,1,0.181,17873.29857123,3.32176015
LN,3,72,1,0.181,20718.69451459,-1.55072699
LN,3,72,1,0.181,24000,2.31664354
LN,3,72,0,0.181,0,1.38295649
LN,3,72,0,0.181,107.23874129,6.08950373
LN,3,72,0,0.181,230.90626491,7.71853575
LN,3,72,0,0.181,373.51943078,-1.87423439
LN,3,72,0,0.181,537.98067721,-1.1297845
LN,3,72,0,0.181,727.63709087,-1.5604518
LN,3,72,0,0.181,946.34852608,-1.86798638
LN,3,72,0,0.181,1198.56615988,-8.10375181
LN,3,72,0,0.181,1489.42308164,-7.39981826
LN,3,72,0,0.181,1824.83876082,1.97857744
LN,3,72,0,0.181,2211.63951892,-10.40016862
LN,3,72,0,0.181,2657.69745762,-2.27455904
LN,3,72,0,0.181,3172.09067045,-2.8994399
LN,3,72,0,0.181,3765.28799853,-3.06607872
LN,3,72,0,0.181,4449.36209061,4.53896269
LN,3,72,0,0.181,5238.23510351,-7.51525285
LN,3,72,0,0.181,6147.96204348,0.48459462
LN,3,72,0,0.181,7197.05751481,-0.55846482
LN,3,72,0,0.181,8406.87252591,3.9258483
LN,3,72,0,0.181,9802.02902128,-0.66480899
LN,3,72,0,0.181,11410.92098301,-5.61302062
LN,3,72,0,0.181,13266.29230024,-5.2126261
LN,3,72,0,0.181,15405.90316702,-8.49447813
LN,3,72,0,0.181,17873.29857123,7.25936479
LN,3,72,0,0.181,20718.69451459,3.63543876
LN,3,72,0,0.181,24000,-1.39773944
LN,3,73,1,0.39,0,2.83392018
LN,3,73,1,0.39,107.23874129,1.66244515
LN,3,73,1,0.39,230.90626491,1.34089082
LN,3,73,1,0.39,373.51943078,4.66369478
LN,3,73,1,0.39,537.98067721,0.55401758
LN,3,73,1,0.39,727.63709087,-2.38627042
LN,3,73,1,0.39,946.34852608,-4.29345778
LN,3,73,1,0.39,1198.56615988,-1.46518076
LN,3,73,1,0.39,1489.42308164,-0.01101099
LN,3,73,1,0.39,1824.83876082,2.24217984
LN,3,73,1,0.39,2211.63951892,4.99795143
LN,3,73,1,0.39,2657.69745762,6.58009681
LN,3,73,1,0.39,3172.09067045,2.67591895
LN,3,73,1,0.39,3765.28799853,-3.16201224
LN,3,73,1,0.39,4449.36209061,-6.69570158
LN,3,73,1,0.39,5238.23510351,7.6572088
LN,3,73,1,0.39,6147.96204348,-0.35725172
LN,3,73,1,0.39,7197.05751481,7.0876807
LN,3,73,1,0.39,8406.87252591,4.16189945
LN,3,73,1,0.39,9802.02902128,1.51723556
LN,3,73,1,0.39,11410.92098301,-5.27298836
LN,3,73,1,0.39,13266.29230024,9.11075162
LN,3,73,1,0.39,15405.90316702,2.19698997
LN,3,73,1,0.39,17873.29857123,-3.82891554
LN,3,73,1,0.39,20718.69451459,4.40014924
LN,3,73,1,0.39,24000,4.65458369
LN,3,73,0,0.39,0,6.56070946
LN,3,73,0,0.39,107.23874129,7.05657449
LN,3,73,0,0.39,230.90626491,0.72151778
LN,3,73,0,0.39,373.51943078,1.53271554
LN,3,73,0,0.39,537.98067721,-2.03928035
LN,3,73,0,0.39,727.63709087,-5.41627543
LN,3,73,0,0.39,946.34852608,4.74176148
LN,3,73,0,0.39,1198.56615988,-4.75426685
LN,3,73,0,0.39,1489.42308164,-2.89146675
LN,3,73,0,0.39,1824.83876082,5.38420502
LN,3,73,0,0.39,2211.63951892,0.79488686
LN,3,73,0,0.39,2657.69745762,-0.29049734
LN,3,73,0,0.39,3172.09067045,-11.17304411
LN,3,73,0,0.39,3765.28799853,-8.84834678
LN,3,73,0,0.39,4449.36209061,-1.30751892
LN,3,73,0,0.39,5238.23510351,1.10298516
LN,3,73,0,0.39,6147.96204348,6.10724976
LN,3,73,0,0.39,7197.05751481,-8.59359694
LN,3,73,0,0.39,8406.87252591,2.15893446
LN,3,73,0,0.39,9802.02902128,-9.05519319
LN,3,73,0,0.39,11410.92098301,5.84861428
LN,3,73,0,0.39,13266.29230024,3.88603088
LN,3,73,0,0.39,15405.90316702,3.0483439
LN,3,73,0,0.39,17873.29857123,-10.40797821
LN,3,73,0,0.39,20718.69451459,-4.57787168
LN,3,73,0,0.39,24000,1.36972386
LN,3,74,0,0.097,0,-6.32681134
LN,3,74,0,0.097,107.23874129,0.64599737
LN,3,74,0,0.097,230.90626491,-0.6460504
LN,3,74,0,0.097,373.51943078,6.72870216
LN,3,74,0,0.097,537.98067721,-3.4109307
LN,3,74,0,0.097,727.63709087,-10.43083937
LN,3,74,0,0.097,946.34852608,-3.79792547
LN,3,74,0,0.097,1198.56615988,5.03661118
LN,3,74,0,0.097,1489.42308164,0.46162446
LN,3,74,0,0.097,1824.83876082,4.80186763
LN,3,74,0,0.097,2211.63951892,-0.57334023
LN,3,74,0,0.097,2657.69745762,-6.82210284
LN,3,74,0,0.097,3172.09067045,0.61507504
LN,3,74,0,0.097,3765.28799853,-10.22355476
LN,3,74,0,0.097,4449.36209061,6.76865962
LN,3,74,0,0.097,5238.23510351,4.60172114
LN,3,74,0,0.097,6147.96204348,-7.98254598
LN,3,74,0,0.097,7197.05751481,6.5027739
LN,3,74,0,0.097,8406.87252591,2.20387795
LN,3,74,0,0.097,9802.02902128,-0.6867197
LN,3,74,0,0.097,11410.92098301,-11.7433492
LN,3,74,0,0.097,13266.29230024,-0.9256763
LN,3,74,0,0.097,15405.90316702,1.62233454
LN,3,74,0,0.097,17873.29857123,-0.92152812
LN,3,74,0,0.097,20718.69451459,-0.55827327
LN,3,74,0,0.097,24000,-1.68284215
LN,3,74,1,0.097,0,-5.03608793
LN,3,74,1,0.097,107.23874129,-0.86534806
LN,3,74,1,0.097,230.90626491,4.70270882
LN,3,74,1,0.097,373.51943078,3.02244971
LN,3,74,1,0.097,537.98067721,-5.22796483
LN,3,74,1,0.097,727.63709087,1.42919582
LN,3,74,1,0.097,946.34852608,5.51061971
LN,3,74,1,0.097,1198.56615988,-0.04639745
LN,3,74,1,0.097,1489.42308164,1.68707691
LN,3,74,1,0.097,1824.83876082,-5.58558829
LN,3,74,1,0.097,2211.63951892,-0.91659822
LN,3,74,1,0.097,2657.69745762,-5.16413272
LN,3,74,1,0.097,3172.09067045,2.18719976
LN,3,74,1,0.097,3765.28799853,-4.154648
LN,3,74,1,0.097,4449.36209061,5.61790771
LN,3,74,1,0.097,5238.23510351,1.54724903
LN,3,74,1,0.097,6147.96204348,-4.18545012
LN,3,74,1,0.097,7197.05751481,2.01297697
LN,3,74,1,0.097,8406.87252591,-3.50840921
LN,3,74,1,0.097,9802.02902128,3.75202687
LN,3,74,1,0.097,11410.92098301,-1.06088108
LN,3,74,1,0.097,13266.29230024,-3.01013574
LN,3,74,1,0.097,15405.90316702,2.78761986
LN,3,74,1,0.097,17873.29857123,0.14953522
LN,3,74,1,0.097,20718.69451459,0.25883906
LN,3,74,1,0.097,24000,-5.15832217
LN,3,75,0,0.121,0,0.34199779
LN,3,75,0,0.121,107.23874129,-5.04586926
LN,3,75,0,0.121,230.90626491,1.91198878
LN,3,75,0,0.121,373.51943078,-3.43237514
LN,3,75,0,0.121,537.98067721,-2.12841522
LN,3,75,0,0.121,727.63709087,-1.2759507
LN,3,75,0,0.121,946.34852608,4.12852218
LN,3,75,0,0.121,1198.56615988,1.96454096
LN,3,75,0,0.121,1489.42308164,0.97448285
LN,3,75,0,0.121,1824.83876082,8.28975313
LN,3,75,0,0.121,2211.63951892,-4.3226912
LN,3,75,0,0.121,2657.69745762,0.48887185
LN,3,75,0,0.121,3172.09067045,12.20264705
LN,3,75,0,0.121,3765.28799853,-4.47449585
LN,3,75,0,0.121,4449.36209061,5.59091497
LN,3,75,0,0.121,5238.23510351,4.50517772
LN,3,75,0,0.121,6147.96204348,-1.71389779
LN,3,75,0,0.121,7197.05751481,8.77919944
LN,3,75,0,0.121,8406.87252591,3.6337075
LN,3,75,0,0.121,9802.02902128,7.07402905
LN,3,75,0,0.121,11410.92098301,-7.93393065
LN,3,75,0,0.121,13266.29230024,-5.21665063
LN,3,75,0,0.121,15405.90316702,3.75171498
LN,3,75,0,0.121,17873.29857123,5.30766745
LN,3,75,0,0.121,20718.69451459,-7.6675413
LN,3,75,0,0.121,24000,-5.67529019
LN,3,75,1,0.121,0,0.76960273
LN,3,75,1,0.121,107.23874129,0.8691308
LN,3,75,1,0.121,230.90626491,1.21637549
LN,3,75,1,0.121,373.51943078,3.42790128
LN,3,75,1,0.121,537.98067721,-0.24924132
LN,3,75,1,0.121,727.63709087,7.36484933
LN,3,75,1,0.121,946.34852608,-2.68097906
LN,3,75,1,0.121,1198.56615988,-5.40455415
LN,3,75,1,0.121,1489.42308164,12.28123516
LN,3,75,1,0.121,1824.83876082,-2.87177996
LN,3,75,1,0.121,2211.63951892,-3.60096492
LN,3,75,1,0.121,2657.69745762,-3.83643384
LN,3,75,1,0.121,3172.09067045,8.47258461
LN,3,75,1,0.121,3765.28799853,-1.11008131
LN,3,75,1,0.121,4449.36209061,0.11491323
LN,3,75,1,0.121,5238.23510351,-4.34468459
LN,3,75,1,0.121,6147.96204348,-2.29469289
LN,3,75,1,0.121,7197.05751481,5.87442118
LN,3,75,1,0.121,8406.87252591,-7.76746289
LN,3,75,1,0.121,9802.02902128,-0.64920892
LN,3,75,1,0.121,11410.92098301,-5.82456803
LN,3,75,1,0.121,13266.29230024,-0.36544002
LN,3,75,1,0.121,15405.90316702,-3.81704847
LN,3,75,1,0.121,17873.29857123,-0.20790724
LN,3,75,1,0.121,20718.69451459,-5.95319907
LN,3,75,1,0.121,24000,2.37498306
